"","Nmass_mg_g.18.comps"
"Wave_1026",-0.00429448561087473
"Wave_1027",0.00200148442776101
"Wave_1028",0.00745110246985649
"Wave_1029",0.00800385383778116
"Wave_1030",0.010616285755856
"Wave_1031",0.0110973176077033
"Wave_1032",0.0135437109620563
"Wave_1033",0.010153538644246
"Wave_1034",0.00992639281192819
"Wave_1035",0.000511230467339484
"Wave_1036",-0.00463520173993866
"Wave_1037",-0.00116713820276835
"Wave_1038",0.00972125474156789
"Wave_1039",0.0265760647754123
"Wave_1040",0.0441490025220445
"Wave_1041",0.0507482581772726
"Wave_1042",0.0463633298062898
"Wave_1043",0.0411676069080151
"Wave_1044",0.0344942201044121
"Wave_1045",0.0295835037368162
"Wave_1046",0.0254213522111541
"Wave_1047",0.0212397136892412
"Wave_1048",0.0150649029372649
"Wave_1049",0.00931400585126422
"Wave_1050",0.0100551231312581
"Wave_1051",0.00940158892342975
"Wave_1052",0.0064013445248314
"Wave_1053",0.0244245361402413
"Wave_1054",0.0420017840949529
"Wave_1055",0.0589067288495132
"Wave_1056",0.072852527899627
"Wave_1057",0.0780733867834512
"Wave_1058",0.0847023955731686
"Wave_1059",0.0943712902292732
"Wave_1060",0.101132872335118
"Wave_1061",0.10505397189082
"Wave_1062",0.109879789449752
"Wave_1063",0.109919949056727
"Wave_1064",0.108804444817631
"Wave_1065",0.107685117253813
"Wave_1066",0.104747760511165
"Wave_1067",0.0974637739436509
"Wave_1068",0.0945131020563932
"Wave_1069",0.0901965313836621
"Wave_1070",0.0850324196944415
"Wave_1071",0.086163484243455
"Wave_1072",0.0924610121498376
"Wave_1073",0.105570026047054
"Wave_1074",0.11575897790099
"Wave_1075",0.126687355749159
"Wave_1076",0.128686825061065
"Wave_1077",0.122782178832477
"Wave_1078",0.120687067765717
"Wave_1079",0.107839283270696
"Wave_1080",0.110341977103501
"Wave_1081",0.118053366736504
"Wave_1082",0.123276134233917
"Wave_1083",0.131442570073423
"Wave_1084",0.134032369202845
"Wave_1085",0.136720362839729
"Wave_1086",0.137991827537652
"Wave_1087",0.138679145520418
"Wave_1088",0.135465469019109
"Wave_1089",0.125865987197543
"Wave_1090",0.121025961931955
"Wave_1091",0.10501275987058
"Wave_1092",0.109846451556615
"Wave_1093",0.107893051260593
"Wave_1094",0.115564155525467
"Wave_1095",0.114797123247978
"Wave_1096",0.112638692711337
"Wave_1097",0.107371745049788
"Wave_1098",0.101494501374354
"Wave_1099",0.0866010359704558
"Wave_1100",0.076308324953626
"Wave_1101",0.064942667317763
"Wave_1102",0.0592414209618952
"Wave_1103",0.0510301579653821
"Wave_1104",0.0516944033327707
"Wave_1105",0.0410026946239581
"Wave_1106",0.0377090951581381
"Wave_1107",0.0351701457869312
"Wave_1108",0.0352034472401557
"Wave_1109",0.0324687901029463
"Wave_1110",0.0470644099735267
"Wave_1111",0.0486821398589104
"Wave_1112",0.0510753657367277
"Wave_1113",0.053237170370013
"Wave_1114",0.0493509399060668
"Wave_1115",0.0371013511431566
"Wave_1116",0.0351635602825978
"Wave_1117",0.0165044030180461
"Wave_1118",0.0116695986286023
"Wave_1119",0.012446503498263
"Wave_1120",0.0101515547885419
"Wave_1121",0.0146205712749131
"Wave_1122",0.0161701566768981
"Wave_1123",0.0132327627203264
"Wave_1124",0.00755713627314213
"Wave_1125",0.00754248479525233
"Wave_1126",0.000624039584334487
"Wave_1127",-0.0125259757458692
"Wave_1128",-0.0187917953268031
"Wave_1129",-0.0285856447590532
"Wave_1130",-0.0327684895687152
"Wave_1131",-0.0379343386931516
"Wave_1132",-0.0429273859275418
"Wave_1133",-0.042659277289855
"Wave_1134",-0.041411066082894
"Wave_1135",-0.0419198583194835
"Wave_1136",-0.0440352152534004
"Wave_1137",-0.0499747367896127
"Wave_1138",-0.0515202775233564
"Wave_1139",-0.0532846835502031
"Wave_1140",-0.0446269514974711
"Wave_1141",-0.0455302737421304
"Wave_1142",-0.0454856211383295
"Wave_1143",-0.0521859521463881
"Wave_1144",-0.0593823209704709
"Wave_1145",-0.0545150165710706
"Wave_1146",-0.0464939064521656
"Wave_1147",-0.0424776218688299
"Wave_1148",-0.0385700711231847
"Wave_1149",-0.036533097358658
"Wave_1150",-0.0307453624577526
"Wave_1151",-0.0267817305468611
"Wave_1152",-0.0262799683415903
"Wave_1153",-0.0380922026175663
"Wave_1154",-0.0434471216450458
"Wave_1155",-0.0772774276250848
"Wave_1156",-0.0772201018370608
"Wave_1157",-0.0702510136341288
"Wave_1158",-0.0551402715507008
"Wave_1159",-0.0490820474125996
"Wave_1160",-0.0493191882781184
"Wave_1161",-0.050970339192603
"Wave_1162",-0.0549971631270063
"Wave_1163",-0.052989762995568
"Wave_1164",-0.0450923051104391
"Wave_1165",-0.0414891527051237
"Wave_1166",-0.0402470023530392
"Wave_1167",-0.0427381399015261
"Wave_1168",-0.0455648504934504
"Wave_1169",-0.0460429913091754
"Wave_1170",-0.0439457733478164
"Wave_1171",-0.044810548323231
"Wave_1172",-0.0473306813652557
"Wave_1173",-0.0447877555569122
"Wave_1174",-0.043415785085644
"Wave_1175",-0.0352909646748166
"Wave_1176",-0.0429500737678662
"Wave_1177",-0.0329292327478563
"Wave_1178",-0.0265522813697424
"Wave_1179",-0.0270508161397574
"Wave_1180",-0.0248221766912476
"Wave_1181",-0.022186463007834
"Wave_1182",-0.024571788868737
"Wave_1183",-0.0270361718940887
"Wave_1184",-0.0286432329211365
"Wave_1185",-0.036208283628488
"Wave_1186",-0.0415010338013482
"Wave_1187",-0.0429583735310761
"Wave_1188",-0.040962809480627
"Wave_1189",-0.0353355299251023
"Wave_1190",-0.0464298107718526
"Wave_1191",-0.0584793699818893
"Wave_1192",-0.0769058669639867
"Wave_1193",-0.105399152191065
"Wave_1194",-0.0970030946236614
"Wave_1195",-0.0856144885057641
"Wave_1196",-0.0666765710832671
"Wave_1197",-0.0463053296766516
"Wave_1198",-0.0378662969337757
"Wave_1199",-0.0326035189446655
"Wave_1200",-0.0242675528021508
"Wave_1201",-0.0205744953740663
"Wave_1202",-0.0176632929694459
"Wave_1203",-0.0141261644976261
"Wave_1204",-0.0101199570493242
"Wave_1205",0.000535272033372466
"Wave_1206",0.0145449921324825
"Wave_1207",0.0276718719375213
"Wave_1208",0.0313833634967953
"Wave_1209",0.0389027319922298
"Wave_1210",0.0491856595101726
"Wave_1211",0.0606527997921707
"Wave_1212",0.071685148989856
"Wave_1213",0.0786047034810876
"Wave_1214",0.0851522743813464
"Wave_1215",0.0930773529754034
"Wave_1216",0.0943011319883332
"Wave_1217",0.0932615221344079
"Wave_1218",0.0916055759619637
"Wave_1219",0.0849777483069599
"Wave_1220",0.0892233462360076
"Wave_1221",0.0982031902876418
"Wave_1222",0.108101039539424
"Wave_1223",0.119934564137493
"Wave_1224",0.120267960133557
"Wave_1225",0.120278317413452
"Wave_1226",0.119844126860036
"Wave_1227",0.115337962437819
"Wave_1228",0.112222267830052
"Wave_1229",0.106148074240015
"Wave_1230",0.101294157368817
"Wave_1231",0.098887627685086
"Wave_1232",0.0923528484648251
"Wave_1233",0.085481714202549
"Wave_1234",0.0839855283500341
"Wave_1235",0.083148561995078
"Wave_1236",0.0786185502156493
"Wave_1237",0.0755057908104699
"Wave_1238",0.0678725538690728
"Wave_1239",0.0671561923876091
"Wave_1240",0.06939885655867
"Wave_1241",0.0670565947666767
"Wave_1242",0.0719124261436594
"Wave_1243",0.0754511060054776
"Wave_1244",0.0779246813313836
"Wave_1245",0.0810469692165082
"Wave_1246",0.0754388890119425
"Wave_1247",0.0700530743211685
"Wave_1248",0.0644082171838134
"Wave_1249",0.0607794942872225
"Wave_1250",0.0595090592983877
"Wave_1251",0.0513104314586722
"Wave_1252",0.0440039713798982
"Wave_1253",0.0376203564039635
"Wave_1254",0.0361674788630253
"Wave_1255",0.0342355714696406
"Wave_1256",0.0331402033806688
"Wave_1257",0.0339992396833334
"Wave_1258",0.0326991831910333
"Wave_1259",0.0301552847912722
"Wave_1260",0.0264062451548773
"Wave_1261",0.0244987295081607
"Wave_1262",0.0268364935356353
"Wave_1263",0.0300972157971712
"Wave_1264",0.0335106218372175
"Wave_1265",0.0364889701197872
"Wave_1266",0.037675854402089
"Wave_1267",0.0386698574403692
"Wave_1268",0.0362701677116399
"Wave_1269",0.037215965232553
"Wave_1270",0.0379577267355748
"Wave_1271",0.0329090490230861
"Wave_1272",0.0327998661893374
"Wave_1273",0.0286990154692433
"Wave_1274",0.0221198024631557
"Wave_1275",0.0196217987914693
"Wave_1276",0.0018188891046206
"Wave_1277",0.00528391704112532
"Wave_1278",0.0111874519964455
"Wave_1279",0.0105201686552509
"Wave_1280",0.000288488947202127
"Wave_1281",-0.010564286380065
"Wave_1282",-0.0241657197684115
"Wave_1283",-0.0390822388681087
"Wave_1284",-0.0345115872870373
"Wave_1285",-0.0334930191316382
"Wave_1286",-0.027717048825425
"Wave_1287",-0.0256024816479919
"Wave_1288",-0.0334191345736504
"Wave_1289",-0.0392107118764591
"Wave_1290",-0.0501720347908134
"Wave_1291",-0.0476532793027975
"Wave_1292",-0.044996609352436
"Wave_1293",-0.0399320136549285
"Wave_1294",-0.0299257722371139
"Wave_1295",-0.0261274377044127
"Wave_1296",-0.0366579434121397
"Wave_1297",-0.0437832192218991
"Wave_1298",-0.0471702761862257
"Wave_1299",-0.0495370623385389
"Wave_1300",-0.0440888579967681
"Wave_1301",-0.0393549643647837
"Wave_1302",-0.0371059023834547
"Wave_1303",-0.0521635216780487
"Wave_1304",-0.06610964970927
"Wave_1305",-0.0788208575072173
"Wave_1306",-0.0883960997691578
"Wave_1307",-0.0892474337863276
"Wave_1308",-0.0963620678543503
"Wave_1309",-0.0898647318356565
"Wave_1310",-0.100573867131616
"Wave_1311",-0.117465755664511
"Wave_1312",-0.135207823985637
"Wave_1313",-0.149334189216001
"Wave_1314",-0.151459245733318
"Wave_1315",-0.148732610530183
"Wave_1316",-0.146487788401928
"Wave_1317",-0.133498793338704
"Wave_1318",-0.136310710000406
"Wave_1319",-0.131635123397198
"Wave_1320",-0.128255223919249
"Wave_1321",-0.129926357060062
"Wave_1322",-0.127849045534076
"Wave_1323",-0.134694605805808
"Wave_1324",-0.127261269764511
"Wave_1325",-0.116108870479942
"Wave_1326",-0.117873829618565
"Wave_1327",-0.109635385532423
"Wave_1328",-0.109980851067968
"Wave_1329",-0.112601576554404
"Wave_1330",-0.120521909814031
"Wave_1331",-0.122383245270268
"Wave_1332",-0.117700011186136
"Wave_1333",-0.115976975508805
"Wave_1334",-0.11369385761783
"Wave_1335",-0.115464141146477
"Wave_1336",-0.113317372865698
"Wave_1337",-0.105189313630724
"Wave_1338",-0.093596808749125
"Wave_1339",-0.091319155785641
