"","Vcmax10_Rog.4.comps"
"Wave_674",0.00466481877643113
"Wave_675",0.00471033909739008
"Wave_676",0.00477621427193911
"Wave_677",0.00484412222182837
"Wave_678",0.00490318395383537
"Wave_679",0.00499350963778369
"Wave_680",0.00504983233632152
"Wave_681",0.00507524160824736
"Wave_682",0.00510548920321222
"Wave_683",0.00508973615098718
"Wave_684",0.00504088499102556
"Wave_685",0.00495336983494668
"Wave_686",0.00493855103980984
"Wave_687",0.00482282578451114
"Wave_688",0.00464675932405807
"Wave_689",0.00440916016132534
"Wave_690",0.00405066240935663
"Wave_691",0.00346282721897086
"Wave_692",0.00293324977800195
"Wave_693",0.00253638515039556
"Wave_694",0.00168167665624845
"Wave_695",0.00116856202669259
"Wave_696",0.000610291591102353
"Wave_697",-0.000226979761613723
"Wave_698",-0.00128059527808498
"Wave_699",-0.00194206727920297
"Wave_700",-0.00264788191881243
"Wave_701",-0.00356910597233502
"Wave_702",-0.00400427918751893
"Wave_703",-0.00459222399492789
"Wave_704",-0.00533574679395403
"Wave_705",-0.00609814883221265
"Wave_706",-0.00638206120811267
"Wave_707",-0.00683244412181415
"Wave_708",-0.00742505453857182
"Wave_709",-0.008016647073762
"Wave_710",-0.00808579189099051
"Wave_711",-0.00818445816559508
"Wave_712",-0.00851660842464489
"Wave_713",-0.00900740306757237
"Wave_714",-0.00883276293604478
"Wave_715",-0.00874222958730997
"Wave_716",-0.00877052806902974
"Wave_717",-0.00882986805817692
"Wave_718",-0.00873557346928312
"Wave_719",-0.00837331020931993
"Wave_720",-0.00799217659041336
"Wave_721",-0.00781825675481196
"Wave_722",-0.00769529925180785
"Wave_723",-0.00719877500547023
"Wave_724",-0.00666248538674393
"Wave_725",-0.00621915781484419
"Wave_726",-0.00560436473969144
"Wave_727",-0.00529579580684376
"Wave_728",-0.00485856257742444
"Wave_729",-0.00425284078681126
"Wave_730",-0.00390118289999481
"Wave_731",-0.00339621369721732
"Wave_732",-0.002884867695168
"Wave_733",-0.00244882816130775
"Wave_734",-0.00204707438369882
"Wave_735",-0.00161407748515577
"Wave_736",-0.00118443148112106
"Wave_737",-0.000872029558214099
"Wave_738",-0.000738706807583272
"Wave_739",-0.000431758397287104
"Wave_740",-0.000160187326899193
"Wave_741",4.41731110381247e-06
"Wave_742",0.000180902183260949
"Wave_743",0.000581609593096218
"Wave_744",0.000827563303965909
"Wave_745",0.00106424830068122
"Wave_746",0.00143575747191487
"Wave_747",0.00159679694415428
"Wave_748",0.00174703271913041
"Wave_749",0.00195437723378653
"Wave_750",0.00218854894371719
"Wave_751",0.00232706122164297
"Wave_752",0.00247366177355498
"Wave_753",0.00265595035388429
"Wave_754",0.00289333644610958
"Wave_755",0.00298520701547799
"Wave_756",0.00307045195679712
"Wave_757",0.00319333295528268
"Wave_758",0.00332756872883895
"Wave_759",0.00332085080137443
"Wave_760",0.00339254443895766
"Wave_761",0.00344100835927737
"Wave_762",0.00347999920082708
"Wave_763",0.00347746611644421
"Wave_764",0.00358212861261584
"Wave_765",0.0035815352646655
"Wave_766",0.00355676580698316
"Wave_767",0.00357143947847866
"Wave_768",0.0036440560063024
"Wave_769",0.00366052023150534
"Wave_770",0.00366226593260639
"Wave_771",0.00367708090407423
"Wave_772",0.00370092041323608
"Wave_773",0.00359032602388205
"Wave_774",0.00356039595575777
"Wave_775",0.00365558726329006
"Wave_776",0.00378385863781281
"Wave_777",0.00362765000738528
"Wave_778",0.00353127427916244
"Wave_779",0.00351546439649891
"Wave_780",0.00360902376186132
"Wave_781",0.00373698530052016
"Wave_782",0.0037352628398392
"Wave_783",0.00375313835009148
"Wave_784",0.00369530028332979
"Wave_785",0.00341937825488821
"Wave_786",0.00351940373112423
"Wave_787",0.00364003506840511
"Wave_788",0.0036998716810081
"Wave_789",0.0036791725258844
"Wave_790",0.00369155513511512
"Wave_791",0.00356270705057149
"Wave_792",0.00352803180219226
"Wave_793",0.00356965678126449
"Wave_794",0.00355578334232009
"Wave_795",0.00364887299955074
"Wave_796",0.00377048073179039
"Wave_797",0.00377767908678891
"Wave_798",0.00364016361556468
"Wave_799",0.00344771928196938
"Wave_800",0.00356472263807601
"Wave_801",0.00360430234176891
"Wave_802",0.00361500914211093
"Wave_803",0.00368977363884488
"Wave_804",0.00375827422721307
"Wave_805",0.00374681428171073
"Wave_806",0.00376304337065595
"Wave_807",0.00376248882573866
"Wave_808",0.0035993722496351
"Wave_809",0.00374098075806159
"Wave_810",0.00380213403589664
"Wave_811",0.00377685468098934
"Wave_812",0.00367467635765259
"Wave_813",0.00368466187768264
"Wave_814",0.00376491039395281
"Wave_815",0.00376035016247779
"Wave_816",0.00375056540606081
"Wave_817",0.0037267578875356
"Wave_818",0.00380006262681752
"Wave_819",0.00375269259451135
"Wave_820",0.00369254935286674
"Wave_821",0.00363831452309613
"Wave_822",0.00356123248050735
"Wave_823",0.00348538297471402
"Wave_824",0.0035112402106665
"Wave_825",0.00360113335347862
"Wave_826",0.00369388277501773
"Wave_827",0.00372736659928137
"Wave_828",0.00387837430610945
"Wave_829",0.00372843674294574
"Wave_830",0.00359445817840601
"Wave_831",0.00349017779743395
"Wave_832",0.00341868091067834
"Wave_833",0.00346227122417754
"Wave_834",0.00363555095275239
"Wave_835",0.00363472815071299
"Wave_836",0.00358055226442583
"Wave_837",0.00363942948098177
"Wave_838",0.00372452881686641
"Wave_839",0.00372741780286383
"Wave_840",0.00375065127287185
"Wave_841",0.00360255001045044
"Wave_842",0.0033305011346208
"Wave_843",0.00347134013179804
"Wave_844",0.00339415837056592
"Wave_845",0.00344215737309017
"Wave_846",0.00345447821963211
"Wave_847",0.00339621627057068
"Wave_848",0.00330306598952429
"Wave_849",0.00364966669643999
"Wave_850",0.00357392813403331
"Wave_851",0.00352627985869626
"Wave_852",0.00349612831830545
"Wave_853",0.00345567479240597
"Wave_854",0.0037075806142905
"Wave_855",0.00374556947274135
"Wave_856",0.00348329070140864
"Wave_857",0.0032144099424893
"Wave_858",0.00317180212855984
"Wave_859",0.00326195330404209
"Wave_860",0.00307174835910357
"Wave_861",0.0031933795428983
"Wave_862",0.0032009941002746
"Wave_863",0.00317676934994058
"Wave_864",0.00332758423968837
"Wave_865",0.0033278615244727
"Wave_866",0.00321170799465817
"Wave_867",0.00334580315818018
"Wave_868",0.00339463313261582
"Wave_869",0.00334650731305246
"Wave_870",0.00348819389989208
"Wave_871",0.00343106778000393
"Wave_872",0.003272726824874
"Wave_873",0.00328289810506645
"Wave_874",0.00332021674203503
"Wave_875",0.00318237642231582
"Wave_876",0.00306240506720199
"Wave_877",0.00316794968616278
"Wave_878",0.00300761279835732
"Wave_879",0.00301020214328122
"Wave_880",0.00303037347169217
"Wave_881",0.00302281945343406
"Wave_882",0.00321229027435286
"Wave_883",0.00310103012026912
"Wave_884",0.00305899133541688
"Wave_885",0.00306727030199788
"Wave_886",0.00310034172425773
"Wave_887",0.00309038459190232
"Wave_888",0.00305681455548613
"Wave_889",0.00296018740446487
"Wave_890",0.00305753203181691
"Wave_891",0.00305670862105466
"Wave_892",0.0030035762268859
"Wave_893",0.0029637838654697
"Wave_894",0.00318492495333663
"Wave_895",0.00322399371705239
"Wave_896",0.00297137930584248
"Wave_897",0.0029525756890483
"Wave_898",0.00291874498616407
"Wave_899",0.00291151684109461
"Wave_900",0.00298828908051539
"Wave_901",0.00306779399540852
"Wave_902",0.00301789445516981
"Wave_903",0.00294743400765879
"Wave_904",0.00294535411067491
"Wave_905",0.00296376194538018
"Wave_906",0.00289778026041949
"Wave_907",0.0027642510130841
"Wave_908",0.00278464423608456
"Wave_909",0.00299402433279368
"Wave_910",0.00289062076830184
"Wave_911",0.00270627289980779
"Wave_912",0.00265832106682027
"Wave_913",0.00270233902270876
"Wave_914",0.00257286652241577
"Wave_915",0.00266432798727624
"Wave_916",0.00272689287316307
"Wave_917",0.00281128203967447
"Wave_918",0.00284754488692168
"Wave_919",0.00275598604605797
"Wave_920",0.0026285648157955
"Wave_921",0.00257627392461362
"Wave_922",0.00250675569270322
"Wave_923",0.00248866137501697
"Wave_924",0.00247596811804894
"Wave_925",0.0024756482358948
"Wave_926",0.00243341760237583
"Wave_927",0.00222220972179151
"Wave_928",0.00214421191761552
"Wave_929",0.00239120408696124
"Wave_930",0.00241748787158213
"Wave_931",0.00228398310573508
"Wave_932",0.00211810549981366
"Wave_933",0.00190184984595134
"Wave_934",0.00171450621451139
"Wave_935",0.00185201290983432
"Wave_936",0.00190323452553561
"Wave_937",0.00185932014711736
"Wave_938",0.00172307735521196
"Wave_939",0.00157892190250569
"Wave_940",0.00150845730849149
"Wave_941",0.00155580058053445
"Wave_942",0.00145030099984404
"Wave_943",0.00149649124259312
"Wave_944",0.0015169075986478
"Wave_945",0.00145571978598373
"Wave_946",0.0012994185217536
"Wave_947",0.00120598031648037
"Wave_948",0.0013798940017643
"Wave_949",0.00140063085008374
"Wave_950",0.00139859598803985
"Wave_951",0.00124879463847577
"Wave_952",0.000897091280948496
"Wave_953",0.000642524893459112
"Wave_954",0.0006852263832609
"Wave_955",0.000708460584055801
"Wave_956",0.000587245060120567
"Wave_957",0.000497395158492103
"Wave_958",0.000442732614121168
"Wave_959",0.000455960716544776
"Wave_960",0.000517805647838868
"Wave_961",0.000504033178398353
"Wave_962",0.000332888952647403
"Wave_963",0.000253087139862828
"Wave_964",0.000237450714952771
"Wave_965",7.21868777716085e-05
"Wave_966",2.1471294717245e-05
"Wave_967",6.44378107756428e-05
"Wave_968",5.57156297957808e-05
"Wave_969",0.00014532477285298
"Wave_970",-5.38970480932311e-06
"Wave_971",7.30993665065218e-05
"Wave_972",0.000196725617021307
"Wave_973",0.000263993529897059
"Wave_974",0.000199476944704587
"Wave_975",-6.42150153578858e-05
"Wave_976",6.28049282788088e-05
"Wave_977",0.000322619208409254
"Wave_978",0.000529644038974294
"Wave_979",0.000565010830162403
"Wave_980",0.00051821182886806
"Wave_981",0.000530391647397153
"Wave_982",0.000542814049202844
"Wave_983",0.000592534883349662
"Wave_984",0.000717078862497179
"Wave_985",0.000852177365215666
"Wave_986",0.000997565911778713
"Wave_987",0.00104091201097506
"Wave_988",0.000938383296239656
"Wave_989",0.000842354212991874
"Wave_990",0.000760693796440034
"Wave_991",0.0008171561119519
"Wave_992",0.000990324773192275
"Wave_993",0.00115771333223739
"Wave_994",0.00133119255282311
"Wave_995",0.0013723747674766
"Wave_996",0.00136554970458359
"Wave_997",0.00135985846138541
"Wave_998",0.00135916054340763
"Wave_999",0.00141126479054188
"Wave_1000",0.00147148238180632
"Wave_1001",0.00153478096254148
"Wave_1002",0.00158917825951062
"Wave_1003",0.00161388932940307
"Wave_1004",0.00164406633190151
"Wave_1005",0.00167154025362541
"Wave_1006",0.00168441718541729
"Wave_1007",0.00171375691374094
"Wave_1008",0.00174026881504179
"Wave_1009",0.00176402761873134
"Wave_1010",0.00177738750216247
"Wave_1011",0.00176485674804476
"Wave_1012",0.00176278073241719
"Wave_1013",0.00175636664710733
"Wave_1014",0.00176100941054709
"Wave_1015",0.00175134206864169
"Wave_1016",0.00173991987558828
"Wave_1017",0.00171567143185619
"Wave_1018",0.00168336702377805
"Wave_1019",0.00164708225912774
"Wave_1020",0.00161730743108677
"Wave_1021",0.00158263936183603
"Wave_1022",0.00157029052712429
"Wave_1023",0.00155688487773783
"Wave_1024",0.00154265772253572
"Wave_1025",0.00151790628024326
"Wave_1026",0.00151503698235509
"Wave_1027",0.00151806945636182
"Wave_1028",0.00151953576803542
"Wave_1029",0.00152056200697588
"Wave_1030",0.0015216246786453
"Wave_1031",0.0015231527522289
"Wave_1032",0.0015209964449516
"Wave_1033",0.00151936906240468
"Wave_1034",0.00151986010120046
"Wave_1035",0.00152781973410342
"Wave_1036",0.00152988149710765
"Wave_1037",0.00154137312231052
"Wave_1038",0.00155666143293422
"Wave_1039",0.00156886073993257
"Wave_1040",0.00158066205860468
"Wave_1041",0.00159640988224545
"Wave_1042",0.00161446505821234
"Wave_1043",0.00163383480326897
"Wave_1044",0.00164873360628389
"Wave_1045",0.00164344153467536
"Wave_1046",0.0016394936485642
"Wave_1047",0.00163538661688608
"Wave_1048",0.00163212091996597
"Wave_1049",0.00164787627287042
"Wave_1050",0.00165805936382456
"Wave_1051",0.00167065524059712
"Wave_1052",0.00167701237204795
"Wave_1053",0.00164359450269041
"Wave_1054",0.0016128980214206
"Wave_1055",0.00158037766047378
"Wave_1056",0.00157025599569805
"Wave_1057",0.00158619745029621
"Wave_1058",0.00160218162694383
"Wave_1059",0.00161094337658185
"Wave_1060",0.00161340905529497
"Wave_1061",0.00161528855187356
"Wave_1062",0.00161483681206595
"Wave_1063",0.00161568809430904
"Wave_1064",0.00160347338782465
"Wave_1065",0.00158534327958414
"Wave_1066",0.00156972191540214
"Wave_1067",0.00156146531580568
"Wave_1068",0.00156826624969968
"Wave_1069",0.00158122752913445
"Wave_1070",0.00159402749126065
"Wave_1071",0.00158758008491694
"Wave_1072",0.0015747412745261
"Wave_1073",0.00155428347344282
"Wave_1074",0.00153415174517722
"Wave_1075",0.00149797769833878
"Wave_1076",0.00146748577748645
"Wave_1077",0.00144190562690153
"Wave_1078",0.00141455865233208
"Wave_1079",0.00141679594379474
"Wave_1080",0.00140350260852203
"Wave_1081",0.00138513907883402
"Wave_1082",0.00136352974220528
"Wave_1083",0.00133917726987416
"Wave_1084",0.00132148176703856
"Wave_1085",0.00130310434013302
"Wave_1086",0.00127897973454716
"Wave_1087",0.00125835523320938
"Wave_1088",0.00124145632361927
"Wave_1089",0.00123152244380481
"Wave_1090",0.00124036989811795
"Wave_1091",0.00126044860286548
"Wave_1092",0.00125780488087818
"Wave_1093",0.00126289439660808
"Wave_1094",0.00124105348774412
"Wave_1095",0.00123547853791347
"Wave_1096",0.00122964820144143
"Wave_1097",0.00122461731754012
"Wave_1098",0.00121379231031639
"Wave_1099",0.00121548991205445
"Wave_1100",0.00120997343665454
"Wave_1101",0.00120216928745038
"Wave_1102",0.00117995719573905
"Wave_1103",0.0011642741257453
"Wave_1104",0.00113518800974899
"Wave_1105",0.00112581782517825
"Wave_1106",0.00111039733694075
"Wave_1107",0.00109557372441144
"Wave_1108",0.00107579186745259
"Wave_1109",0.00105471383027224
"Wave_1110",0.00102776103036892
"Wave_1111",0.00101622225202732
"Wave_1112",0.00100381217559306
"Wave_1113",0.000977486144704407
"Wave_1114",0.000955356200134098
"Wave_1115",0.000943179546930378
"Wave_1116",0.000914455534653539
"Wave_1117",0.000928130618020375
"Wave_1118",0.000925939674544806
"Wave_1119",0.000919576670783197
"Wave_1120",0.000896046446547427
"Wave_1121",0.000841867011803881
"Wave_1122",0.00079439400630844
"Wave_1123",0.000753065664029348
"Wave_1124",0.000679296147887314
"Wave_1125",0.000608219902345891
"Wave_1126",0.000549802355217354
"Wave_1127",0.00049923802621269
"Wave_1128",0.000384031292592391
"Wave_1129",0.000288560576562401
"Wave_1130",0.000183638114187986
"Wave_1131",7.32492253752298e-05
"Wave_1132",-8.11249627225212e-05
"Wave_1133",-0.000189294590554617
"Wave_1134",-0.000295691215040015
"Wave_1135",-0.000415668756199746
"Wave_1136",-0.000558214817825889
"Wave_1137",-0.000684270517004461
"Wave_1138",-0.000815659879112405
"Wave_1139",-0.000963873973275596
"Wave_1140",-0.00113535764570368
"Wave_1141",-0.00128353826164346
"Wave_1142",-0.00143298144760833
"Wave_1143",-0.00153680809684559
"Wave_1144",-0.00163931679193697
"Wave_1145",-0.00175791870165293
"Wave_1146",-0.00188095683381449
"Wave_1147",-0.00194808155444765
"Wave_1148",-0.0020223821063893
"Wave_1149",-0.00209506174246103
"Wave_1150",-0.00216316339894558
"Wave_1151",-0.00220745737990265
"Wave_1152",-0.00227077164828165
"Wave_1153",-0.00232284610290462
"Wave_1154",-0.00235949064744862
"Wave_1155",-0.00227442114446622
"Wave_1156",-0.0022621514271996
"Wave_1157",-0.00225379188989792
"Wave_1158",-0.00224180598457825
"Wave_1159",-0.00221969173743118
"Wave_1160",-0.00219964165775464
"Wave_1161",-0.00218029790112817
"Wave_1162",-0.00213991586029618
"Wave_1163",-0.00213081134149257
"Wave_1164",-0.00212817676235516
"Wave_1165",-0.00212127479787108
"Wave_1166",-0.00209459356159817
"Wave_1167",-0.00208005908710348
"Wave_1168",-0.002063249560109
"Wave_1169",-0.00204961423104
"Wave_1170",-0.00204053241020065
"Wave_1171",-0.00203835035022282
"Wave_1172",-0.00203516725463918
"Wave_1173",-0.00203620554159755
"Wave_1174",-0.00203034603715827
"Wave_1175",-0.0020226715914024
"Wave_1176",-0.00199630625024332
"Wave_1177",-0.00199585001116152
"Wave_1178",-0.00200348766604198
"Wave_1179",-0.00200808118716904
"Wave_1180",-0.00201456525418713
"Wave_1181",-0.00201843827069736
"Wave_1182",-0.00201389183493163
"Wave_1183",-0.00201049522262956
"Wave_1184",-0.00200737605445251
"Wave_1185",-0.00197583525985449
"Wave_1186",-0.00194312183179254
"Wave_1187",-0.00191485336196555
"Wave_1188",-0.00188775967899424
"Wave_1189",-0.00189736452924948
"Wave_1190",-0.00190117515408153
"Wave_1191",-0.00190640101903445
"Wave_1192",-0.00187585842147646
"Wave_1193",-0.00179451181196932
"Wave_1194",-0.00175570255765271
"Wave_1195",-0.00171914590365834
"Wave_1196",-0.00170970002210687
"Wave_1197",-0.00170603428375624
"Wave_1198",-0.0016961055273791
"Wave_1199",-0.00168666718385698
"Wave_1200",-0.00167833370086669
"Wave_1201",-0.00166943865933231
"Wave_1202",-0.00166230643992271
"Wave_1203",-0.00165433877465288
"Wave_1204",-0.00162857124836541
"Wave_1205",-0.00161633029986211
"Wave_1206",-0.00160583692307379
"Wave_1207",-0.00158865030662561
"Wave_1208",-0.00156334695438531
"Wave_1209",-0.00155252475238129
"Wave_1210",-0.00154196745242629
"Wave_1211",-0.0015388947777785
"Wave_1212",-0.00153616328803925
"Wave_1213",-0.00153240406713237
"Wave_1214",-0.00152642566875714
"Wave_1215",-0.00153157682932889
"Wave_1216",-0.00154179512733935
"Wave_1217",-0.00154615226393617
"Wave_1218",-0.00154739314181331
"Wave_1219",-0.00150589448287058
"Wave_1220",-0.00147178796034184
"Wave_1221",-0.00144145889306891
"Wave_1222",-0.00141368337081401
"Wave_1223",-0.00141120627677263
"Wave_1224",-0.00141027457178559
"Wave_1225",-0.00141180497024746
"Wave_1226",-0.00141786323335552
"Wave_1227",-0.00141914341552049
"Wave_1228",-0.00141833927240954
"Wave_1229",-0.00141470169316068
"Wave_1230",-0.00141300952975879
"Wave_1231",-0.00142164601088524
"Wave_1232",-0.00142932837492842
"Wave_1233",-0.00143444191027353
"Wave_1234",-0.00144719478487562
"Wave_1235",-0.00144015624061467
"Wave_1236",-0.00142806568798254
"Wave_1237",-0.00141325614334177
"Wave_1238",-0.00138410538375116
"Wave_1239",-0.001362090875304
"Wave_1240",-0.00134231744933064
"Wave_1241",-0.00132417667611303
"Wave_1242",-0.00133123069038426
"Wave_1243",-0.00134225106385362
"Wave_1244",-0.00135109493766593
"Wave_1245",-0.00135871601360578
"Wave_1246",-0.00134510234973214
"Wave_1247",-0.00132806808758437
"Wave_1248",-0.00131190707531017
"Wave_1249",-0.00130418680494816
"Wave_1250",-0.00129995498452569
"Wave_1251",-0.0012906844770804
"Wave_1252",-0.00128078837908414
"Wave_1253",-0.00127635399140809
"Wave_1254",-0.00127376658573996
"Wave_1255",-0.00127091505135439
"Wave_1256",-0.00127499775202082
"Wave_1257",-0.001291740332929
"Wave_1258",-0.00130609611148436
"Wave_1259",-0.00131962985158828
"Wave_1260",-0.00133001129709157
"Wave_1261",-0.00133450707678979
"Wave_1262",-0.00134038971920986
"Wave_1263",-0.00134844698076985
"Wave_1264",-0.00137692837721733
"Wave_1265",-0.0014020565395115
"Wave_1266",-0.00142670242387495
"Wave_1267",-0.00145110295535615
"Wave_1268",-0.00145604102963483
"Wave_1269",-0.00146122328011173
"Wave_1270",-0.0014650197856669
"Wave_1271",-0.00146921290093615
"Wave_1272",-0.00148556416261319
"Wave_1273",-0.00149531121910253
"Wave_1274",-0.00150015019404034
"Wave_1275",-0.0015295380555474
"Wave_1276",-0.00151558347664957
"Wave_1277",-0.00151963267935799
"Wave_1278",-0.00152585854112535
"Wave_1279",-0.00153561805022547
"Wave_1280",-0.0015537881074012
"Wave_1281",-0.00157068120932648
"Wave_1282",-0.0015858213908248
"Wave_1283",-0.00158903512749731
"Wave_1284",-0.00161355274871273
"Wave_1285",-0.00163118484157907
"Wave_1286",-0.00166697454599479
"Wave_1287",-0.00170574763008567
"Wave_1288",-0.00172077579698399
"Wave_1289",-0.00173769729084607
"Wave_1290",-0.00174598599204167
"Wave_1291",-0.0018148207930547
"Wave_1292",-0.00188745993829838
"Wave_1293",-0.00196135601260991
"Wave_1294",-0.00208187444821666
"Wave_1295",-0.0021214746663358
"Wave_1296",-0.0021459784150067
"Wave_1297",-0.00217492581744671
"Wave_1298",-0.00222046414404089
"Wave_1299",-0.00227557128529705
"Wave_1300",-0.00233882408652041
"Wave_1301",-0.00241464117929881
"Wave_1302",-0.00249644401354357
"Wave_1303",-0.00254199178990748
"Wave_1304",-0.00258865203845909
"Wave_1305",-0.00264341581379318
"Wave_1306",-0.00270078483195346
"Wave_1307",-0.00276746243496309
"Wave_1308",-0.00282534133939752
"Wave_1309",-0.00295657989018904
"Wave_1310",-0.00301355511896593
"Wave_1311",-0.00306675532388018
"Wave_1312",-0.00311735221735617
"Wave_1313",-0.00315045170001929
"Wave_1314",-0.00319571569274214
"Wave_1315",-0.0032439615040408
"Wave_1316",-0.00331263417622624
"Wave_1317",-0.00341558039389176
"Wave_1318",-0.0034941487033763
"Wave_1319",-0.0035848796387854
"Wave_1320",-0.00369157553438937
"Wave_1321",-0.00375861711368884
"Wave_1322",-0.00382655898982575
"Wave_1323",-0.00388388160030618
"Wave_1324",-0.00399178284672111
"Wave_1325",-0.00407372521098659
"Wave_1326",-0.00413716017383136
"Wave_1327",-0.0042113767960386
"Wave_1328",-0.00427441793721684
