"","Narea_g_m2.9.comps"
"Wave_944",-0.000914061812552619
"Wave_945",0.000374705408623828
"Wave_946",-0.00057376695955705
"Wave_947",-0.00190534538358218
"Wave_948",0.00169709805585774
"Wave_949",0.000937013767857937
"Wave_950",0.00059499385640368
"Wave_951",-0.00027622951942681
"Wave_952",0.000911920546878554
"Wave_953",0.00184316531757881
"Wave_954",0.000203455467898774
"Wave_955",-0.0016181155388043
"Wave_956",-0.000214949510617289
"Wave_957",0.000804350643837889
"Wave_958",0.000610683610020409
"Wave_959",0.00030932657818482
"Wave_960",-0.000248524371331152
"Wave_961",0.000292529536306447
"Wave_962",0.000968637808791739
"Wave_963",-0.000666966167845379
"Wave_964",-0.00129031814833806
"Wave_965",-0.00368056089423658
"Wave_966",-0.00282515502367424
"Wave_967",0.000156219177681201
"Wave_968",0.000695966975206229
"Wave_969",0.000213302462962619
"Wave_970",-0.000491284854063858
"Wave_971",-0.00154593689557557
"Wave_972",-0.000919472747786971
"Wave_973",-0.000556338485983447
"Wave_974",-0.000299469540806064
"Wave_975",0.000254011425307757
"Wave_976",0.000906851641390462
"Wave_977",0.000831027901358813
"Wave_978",0.000444778210881614
"Wave_979",0.00125683710075571
"Wave_980",0.00121933943051562
"Wave_981",0.000952766652946228
"Wave_982",0.000838965901433399
"Wave_983",0.000588269094954115
"Wave_984",0.0011167212861505
"Wave_985",0.00150687028671063
"Wave_986",0.00210309710275768
"Wave_987",0.00266806329290916
"Wave_988",0.00244395703431061
"Wave_989",0.00224631854291943
"Wave_990",0.00209035967853136
"Wave_991",0.00185244413398642
"Wave_992",0.00146615460599812
"Wave_993",0.00105793844117522
"Wave_994",0.000886552531387188
"Wave_995",0.000364714709188317
"Wave_996",0.000558227607234853
"Wave_997",0.000508942891408411
"Wave_998",0.000547225859771068
"Wave_999",0.00047130767372089
"Wave_1000",0.000266229334294514
"Wave_1001",6.03084423222316e-05
"Wave_1002",-0.000205695074954925
"Wave_1003",-0.00051545691116438
"Wave_1004",-0.000506064948376546
"Wave_1005",-0.000289662512334644
"Wave_1006",-0.000208971776200345
"Wave_1007",-0.000344439166970719
"Wave_1008",-0.000235346081319929
"Wave_1009",-0.000113250402430442
"Wave_1010",3.89031495513585e-05
"Wave_1011",0.000145448462476785
"Wave_1012",0.000274630102599538
"Wave_1013",0.000414429468336488
"Wave_1014",0.000493554621483783
"Wave_1015",0.00022313502345166
"Wave_1016",0.000137649579220069
"Wave_1017",-1.50133730617174e-05
