"","Narea_g_m2.16.comps"
"Wave_1069",-0.00235493461596891
"Wave_1070",-0.00268370278938513
"Wave_1071",-0.00257710335449218
"Wave_1072",-0.00227916992039821
"Wave_1073",-0.00135980900926684
"Wave_1074",-0.000554982529528551
"Wave_1075",0.000302561799277378
"Wave_1076",4.05574323216552e-06
"Wave_1077",-0.000826254482940107
"Wave_1078",-0.00147523876705444
"Wave_1079",-0.00257475160223685
"Wave_1080",-0.00211457626358162
"Wave_1081",-0.00125957659783508
"Wave_1082",-0.000493421689601598
"Wave_1083",0.000680622344143088
"Wave_1084",0.00131372794832916
"Wave_1085",0.00193464684223958
"Wave_1086",0.00250560823902436
"Wave_1087",0.00253860239169469
"Wave_1088",0.00208461065006827
"Wave_1089",0.00131434252198592
"Wave_1090",0.000587673081025466
"Wave_1091",-0.000341033860799167
"Wave_1092",0.000216264447265856
"Wave_1093",0.000395251718453733
"Wave_1094",0.00120001259445759
"Wave_1095",0.00111015740045041
"Wave_1096",0.00085587076653768
"Wave_1097",0.000533813505682154
"Wave_1098",0.000209425786356659
"Wave_1099",-0.00081675148719205
"Wave_1100",-0.00152193663493636
"Wave_1101",-0.00226776670493192
"Wave_1102",-0.00264955906907061
"Wave_1103",-0.00331338140397523
"Wave_1104",-0.00335991369521347
"Wave_1105",-0.00410547123635792
"Wave_1106",-0.00439882033906793
"Wave_1107",-0.004305283763475
"Wave_1108",-0.00410074329408754
"Wave_1109",-0.00413299820530071
"Wave_1110",-0.00355364031156522
"Wave_1111",-0.00384954146417466
"Wave_1112",-0.00412394308317741
"Wave_1113",-0.00415628227464254
"Wave_1114",-0.00450825454088802
"Wave_1115",-0.0053279380588021
"Wave_1116",-0.0055999324976307
"Wave_1117",-0.00665585906308444
"Wave_1118",-0.0065800778165946
"Wave_1119",-0.00593159093267861
"Wave_1120",-0.00526772198003203
"Wave_1121",-0.00419561058466011
"Wave_1122",-0.00377456782491062
"Wave_1123",-0.00369526284058715
"Wave_1124",-0.00349311137110564
"Wave_1125",-0.0030871493291644
"Wave_1126",-0.00317530837355262
"Wave_1127",-0.00368417712380683
"Wave_1128",-0.00336645075015454
"Wave_1129",-0.00422757398249201
"Wave_1130",-0.00492206874889788
"Wave_1131",-0.00551391393787877
"Wave_1132",-0.00561395400207054
"Wave_1133",-0.00615763448339704
"Wave_1134",-0.00678337279073217
"Wave_1135",-0.0073323625405678
"Wave_1136",-0.00753413852954081
"Wave_1137",-0.00831781972441072
"Wave_1138",-0.00888268984401324
"Wave_1139",-0.00921915808748293
"Wave_1140",-0.00846668974809783
"Wave_1141",-0.00872232511505375
"Wave_1142",-0.00892242224401854
"Wave_1143",-0.00987562689454571
