"","Nmass_mg_g.14.comps"
"Wave_789",-0.040756277754491
"Wave_790",-0.0479154879080037
"Wave_791",-0.0346952641946573
"Wave_792",-0.0292087521798342
"Wave_793",-0.0312476465936174
"Wave_794",-0.042747271685768
"Wave_795",-0.0604265006844025
"Wave_796",-0.0678348220675896
"Wave_797",-0.0631652300004504
"Wave_798",-0.0491837758644848
"Wave_799",-0.0320180198519123
"Wave_800",-0.0507140924221304
"Wave_801",-0.0667377683714889
"Wave_802",-0.073934808877777
"Wave_803",-0.0828000591045765
"Wave_804",-0.0869186026711506
"Wave_805",-0.0794686951751246
"Wave_806",-0.0729320857363496
"Wave_807",-0.0718406259362185
"Wave_808",-0.0608084691569419
"Wave_809",-0.0927228334712215
"Wave_810",-0.0975922296544651
"Wave_811",-0.0909622972853143
"Wave_812",-0.0752785367668236
"Wave_813",-0.0812860374294146
"Wave_814",-0.0824612360659656
"Wave_815",-0.0825668116835531
"Wave_816",-0.0845614237874955
"Wave_817",-0.087231723450532
"Wave_818",-0.0881275770275382
"Wave_819",-0.0717625844682583
"Wave_820",-0.060287028270666
"Wave_821",-0.0635488668298268
"Wave_822",-0.0645262779910561
"Wave_823",-0.0688234288853015
"Wave_824",-0.0647757125790614
"Wave_825",-0.0707239288367542
"Wave_826",-0.0759808116463019
"Wave_827",-0.0758124709462497
"Wave_828",-0.0858568186544401
"Wave_829",-0.0685819317949656
"Wave_830",-0.0647028944214504
"Wave_831",-0.0567515285579949
"Wave_832",-0.04556843553286
"Wave_833",-0.065371816060577
"Wave_834",-0.0764575575383969
